claim_id,claim,evidence,label
2886," As it happens, the writer of that October 2009 e-mail—Kevin Trenberth, a lead author of the warmist bible, the 2007 Intergovernmental Panel on Climate Change (IPCC) report—told Congress two years ago that evidence for manmade warming is ""unequivocal.","The New York Times reported that ""the leading international network of climate scientists has concluded for the first time that global warming is 'unequivocal' and that human activity is the main driver, 'very likely' causing most of the rise in temperatures since 1950"".",SUPPORTS
2888,"But Trenberth’s ""lack of warming at the moment"" has been going on at least a decade.","Here is the quote: ""The fact is that we can't account for the lack of warming at the moment and it is a travesty that we can't.""",SUPPORTS
2888,"But Trenberth’s ""lack of warming at the moment"" has been going on at least a decade.","In January 2013 James Hansen and colleagues published their updated analysis that temperatures had continued at a high level despite strong La Niña conditions, and said the ""5-year mean global temperature has been flat for a decade, which we interpret as a combination of natural variability and a slowdown in the growth rate of the net climate forcing"", noting ""that the 10 warmest years in the record all occurred since 1998.""",SUPPORTS
2888,"But Trenberth’s ""lack of warming at the moment"" has been going on at least a decade.","Global climate change has contributed to the higher sea surface and ocean temperatures, and a warmer and moister atmosphere, and its effects are in the range of 5 to 10%.",SUPPORTS
2888,"But Trenberth’s ""lack of warming at the moment"" has been going on at least a decade.",This was associated with a change of surface winds over the Pacific which had caused ocean heat to penetrate below 700m depth and had contributed to the apparent global warming hiatus in surface temperatures during the previous decade.,SUPPORTS
2888,"But Trenberth’s ""lack of warming at the moment"" has been going on at least a decade.","In an interview, Trenberth said, ""The planet is warming"", but ""the warmth just isn't being manifested at the surface.""",SUPPORTS
2890,Heat is continuing to build up in the subsurface ocean.,The end result is a continual build-up of heat at the surface that people experience as a heat wave.,NOT_ENOUGH_INFO
2890,Heat is continuing to build up in the subsurface ocean.,Titan is thought to have a subsurface liquid-water ocean under the ice in addition to the hydrocarbon mix that forms atop its outer crust.,NOT_ENOUGH_INFO
2890,Heat is continuing to build up in the subsurface ocean.,"Underneath the thick atmospheres of the planets Uranus and Neptune, it is expected that these planets are composed of oceans of hot high-density fluid mixtures of water, ammonia and other volatiles.",NOT_ENOUGH_INFO
2890,Heat is continuing to build up in the subsurface ocean.,Surface heat and freshwater fluxes create global density gradients that drive the thermohaline circulation part of large-scale ocean circulation.,NOT_ENOUGH_INFO
2890,Heat is continuing to build up in the subsurface ocean.,"It plays an important role in supplying heat to the polar regions, and thus in sea ice regulation.",NOT_ENOUGH_INFO
2891,Wu et al (2010) use a new method to calculate ice sheet mass balance.,"""Interannual variations of the mass balance of the Antarctica and Greenland ice sheets from GRACE"".",NOT_ENOUGH_INFO
2891,Wu et al (2010) use a new method to calculate ice sheet mass balance.,"""A method of combining ICESat and GRACE satellite data to constrain Antarctic mass balance"".",NOT_ENOUGH_INFO
2891,Wu et al (2010) use a new method to calculate ice sheet mass balance.,"The mass balance, or difference between accumulation and ablation (melting and sublimation), of a glacier is crucial to its survival.",NOT_ENOUGH_INFO
2891,Wu et al (2010) use a new method to calculate ice sheet mass balance.,"""A Reconciled Estimate of Ice-Sheet Mass Balance"".",NOT_ENOUGH_INFO
2891,Wu et al (2010) use a new method to calculate ice sheet mass balance.,"A combination of satellite observations of its changing volume, flow and gravitational attraction with modelling of its surface mass balance suggests the overall mass balance of the East Antarctic Ice Sheet was relatively steady or slightly positive for much of the period 1992–2017.",NOT_ENOUGH_INFO
2894,"""Rapid loss of ice-mass from the glaciers of Greenland and Antarctica are  cited as proof positive of global warming's onslaught.",Land ice sheets in both Antarctica and Greenland have been losing mass since 2002 and have seen an acceleration of ice mass loss since 2009.,SUPPORTS
2894,"""Rapid loss of ice-mass from the glaciers of Greenland and Antarctica are  cited as proof positive of global warming's onslaught.","The Greenland, and possibly the Antarctic, ice sheets have been losing mass recently, because losses by ablation including outlet glaciers exceed accumulation of snowfall.",SUPPORTS
2894,"""Rapid loss of ice-mass from the glaciers of Greenland and Antarctica are  cited as proof positive of global warming's onslaught.","""Increasing rates of ice mass loss from the Greenland and Antarctic ice sheets revealed by GRACE"".",SUPPORTS
2894,"""Rapid loss of ice-mass from the glaciers of Greenland and Antarctica are  cited as proof positive of global warming's onslaught.","Since 1980, a significant global warming has led to glacier retreat becoming increasingly rapid and ubiquitous, so much so that some glaciers have disappeared altogether, and the existences of many of the remaining glaciers are threatened.",SUPPORTS
2894,"""Rapid loss of ice-mass from the glaciers of Greenland and Antarctica are  cited as proof positive of global warming's onslaught.","""Sharply increased mass loss from glaciers and ice caps in theCanadian Arctic Archipelago"".",SUPPORTS
2895,"The latest  measurements involve the use of satellite gravimetry, estimating  the mass of terrain beneath by detecting slight changes in gravity as a  satellite passes overhead.",Twin satellites took detailed measurements of Earth's gravity field anomalies from its launch in March 2002 to the end of its science mission in October 2017.,SUPPORTS
2895,"The latest  measurements involve the use of satellite gravimetry, estimating  the mass of terrain beneath by detecting slight changes in gravity as a  satellite passes overhead.","As the twin GRACE satellites circle the globe 15 times a day, they sense minute variations in Earth's gravitational pull.",SUPPORTS
2895,"The latest  measurements involve the use of satellite gravimetry, estimating  the mass of terrain beneath by detecting slight changes in gravity as a  satellite passes overhead.","Their first uses were to measure the changes in gravity from the varying densities and distribution of masses inside the earth, from temporal ""tidal"" variations in the shape and distribution of mass in the oceans, atmosphere and earth.",SUPPORTS
2895,"The latest  measurements involve the use of satellite gravimetry, estimating  the mass of terrain beneath by detecting slight changes in gravity as a  satellite passes overhead.","This was to be accomplished by measuring, very precisely, tiny changes in the direction of spin of four gyroscopes contained in an Earth satellite orbiting at 650 km (400 mi) altitude, crossing directly over the poles.",SUPPORTS
2895,"The latest  measurements involve the use of satellite gravimetry, estimating  the mass of terrain beneath by detecting slight changes in gravity as a  satellite passes overhead.","""Tests and combination of satellite determinations of the gravity field with gravimetry"".",SUPPORTS
2896,But gravity measurements of ice-mass loss are  complicated by glacial isostatic adjustments—compensation for the rise or fall of the underlying crustal material.,Glacial isostatic adjustment—the slow rise of land masses once depressed by the weight of ice sheets from the last ice age—is chief among these signals.,SUPPORTS
2896,But gravity measurements of ice-mass loss are  complicated by glacial isostatic adjustments—compensation for the rise or fall of the underlying crustal material.,"Post-glacial rebound and isostatic depression are phases of glacial isostasy (glacial isostatic adjustment, glacioisostasy), the deformation of the Earth's crust in response to changes in ice mass distribution.",SUPPORTS
2896,But gravity measurements of ice-mass loss are  complicated by glacial isostatic adjustments—compensation for the rise or fall of the underlying crustal material.,"Mass changes of ice sheets can be monitored by measuring changes in the ice surface height, the deformation of the ground below and the changes in the gravity field over the ice sheet.",SUPPORTS
2896,But gravity measurements of ice-mass loss are  complicated by glacial isostatic adjustments—compensation for the rise or fall of the underlying crustal material.,"However, glacial isostatic adjustment of the ice sheets affect ground deformation and the gravity field today.",SUPPORTS
2896,But gravity measurements of ice-mass loss are  complicated by glacial isostatic adjustments—compensation for the rise or fall of the underlying crustal material.,"The enormous weight of this ice caused the surface of the Earth's crust to deform and warp downward, forcing the viscoelastic mantle material to flow away from the loaded region.",SUPPORTS
2897,A new article in Nature Geoscience  describes an innovative approach employed to derive ice-mass changes  from GRACE data.,"A 2006 paper derived from satellite data, measuring changes in the gravity of the ice mass, suggests that the total amount of ice in Antarctica has begun decreasing in the past few years.",NOT_ENOUGH_INFO
2897,A new article in Nature Geoscience  describes an innovative approach employed to derive ice-mass changes  from GRACE data.,"""Regional acceleration in ice mass loss from Greenland and Antarctica using GRACE time-variable gravity data"".",NOT_ENOUGH_INFO
2897,A new article in Nature Geoscience  describes an innovative approach employed to derive ice-mass changes  from GRACE data.,Scientists have also detailed improved methods for using GRACE data to describe Earth's gravity field.,NOT_ENOUGH_INFO
2897,A new article in Nature Geoscience  describes an innovative approach employed to derive ice-mass changes  from GRACE data.,"GRACE data are critical in helping to determine the cause of sea level rise, whether it is the result of mass being added to the ocean - from melting glaciers, for example - or from thermal expansion of warming water or changes in salinity.",NOT_ENOUGH_INFO
2897,A new article in Nature Geoscience  describes an innovative approach employed to derive ice-mass changes  from GRACE data.,GRACE data have provided a record of mass loss within the ice sheets of Greenland and Antarctica.,NOT_ENOUGH_INFO
2902,"""So  recently the media picked up on the fact that CRU deleted the raw data for this  important global temperature set long ago.","On 27 July 2011 CRU announced release of the raw instrumental data not already in the public domain, with the exception of Poland which was outside the area covered by the FOIA request.",REFUTES
2902,"""So  recently the media picked up on the fact that CRU deleted the raw data for this  important global temperature set long ago.",They were already working with the Met Office to obtain permissions to release the remaining raw data.,REFUTES
2902,"""So  recently the media picked up on the fact that CRU deleted the raw data for this  important global temperature set long ago.","Over 95% of the CRU climate data set had been available to the public for several years before July 2009, when the university received numerous FOI requests for raw data or details of the confidentiality agreements from Stephen McIntyre and readers of his Climate Audit blog.",REFUTES
2902,"""So  recently the media picked up on the fact that CRU deleted the raw data for this  important global temperature set long ago.","On 27 July 2011 CRU announced that the raw instrumental data not already in the public domain had been released and was available for download, with the exception of Poland which was outside the area covered by the FOIA request.",REFUTES
2902,"""So  recently the media picked up on the fact that CRU deleted the raw data for this  important global temperature set long ago.","The mainstream media picked up the story, as negotiations over climate change mitigation began in Copenhagen on 7 December 2009.",REFUTES
2903,The interesting point is that it also seems each time they come across a new  dataset it is simply replaced.,"The goal of cross-validation is to test the model's ability to predict new data that was not used in estimating it, in order to flag problems like overfitting or selection bias and to give an insight on how the model will generalize to an independent dataset (i.e., an unknown dataset, for instance from a real problem).",NOT_ENOUGH_INFO
2903,The interesting point is that it also seems each time they come across a new  dataset it is simply replaced.,"This would mean that when a new hypothesis needs to be tested, the available data will already be there in a validated and accessible form, and there will be no need create a new dataset and then have to validate it.",NOT_ENOUGH_INFO
2903,The interesting point is that it also seems each time they come across a new  dataset it is simply replaced.,"It was gradually replaced by an Old Norse borrowing, þeir (nominative plural masculine of the demonstrative, which acted in Old Norse as a plural pronoun), until it was entirely replaced in around the 15th century in Middle English.",NOT_ENOUGH_INFO
2903,The interesting point is that it also seems each time they come across a new  dataset it is simply replaced.,"A device in any vdev can be marked for removal, and ZFS will de-allocate data from it to allow it to be removed or replaced.",NOT_ENOUGH_INFO
2903,The interesting point is that it also seems each time they come across a new  dataset it is simply replaced.,"A pool level snapshot (known as a ""checkpoint"") is available which allows rollback of operations that may affect the entire pool's structure, or which add or remove entire datasets.",NOT_ENOUGH_INFO
2912,temperature under the ice is fixed at -2C.  Thus elevated winter   air temperatures,"During this six-month ""night"", air temperatures can drop below −73 °C (−99 °F).",NOT_ENOUGH_INFO
2912,temperature under the ice is fixed at -2C.  Thus elevated winter   air temperatures,"A subarctic climate has little precipitation, and monthly temperatures which are above 10 °C (50 °F) for one to three months of the year, with permafrost in large parts of the area due to the cold winters.",NOT_ENOUGH_INFO
2912,temperature under the ice is fixed at -2C.  Thus elevated winter   air temperatures,"The lowest air temperature ever directly measured on Earth was −89.2 °C (−128.6 °F) at Vostok Station in 1983, but satellites have used remote sensing to measure temperatures as low as −94.7 °C (−138.5 °F) in East Antarctica.",NOT_ENOUGH_INFO
2912,temperature under the ice is fixed at -2C.  Thus elevated winter   air temperatures,"Rarely, at a temperature of around −2 °C (28 °F), snowflakes can form in threefold symmetry—triangular snowflakes.",NOT_ENOUGH_INFO
2912,temperature under the ice is fixed at -2C.  Thus elevated winter   air temperatures,"They typically occur when a layer of warm air hovers over a region, but the ambient temperature a few meters above the ground is near or below 0 °C (32 °F), and the ground temperature is sub-freezing.",NOT_ENOUGH_INFO
2916,If Senator Wong was really serious about her  science she would stop breathing because you inhale air that's got 385  parts per million carbon dioxide in it,"CO 2 currently forms about 410 parts per million (ppm) of earth's atmosphere, compared to about 280 ppm in pre-industrial times, and billions of metric tons of CO 2 are emitted annually by burning of fossil fuels.",REFUTES
2916,If Senator Wong was really serious about her  science she would stop breathing because you inhale air that's got 385  parts per million carbon dioxide in it,"European standards limit carbon dioxide to 3,500 ppm.",REFUTES
2916,If Senator Wong was really serious about her  science she would stop breathing because you inhale air that's got 385  parts per million carbon dioxide in it,"Excluding water vapor, about half of landfill gas is methane and most of the rest is carbon dioxide, with small amounts of nitrogen, oxygen, and hydrogen, and variable trace amounts of hydrogen sulfide and siloxanes.",REFUTES
2916,If Senator Wong was really serious about her  science she would stop breathing because you inhale air that's got 385  parts per million carbon dioxide in it,"Similarly, since the blood arriving in the alveolar capillaries has a partial pressure of CO2 of also about 6 kPa (45 mmHg), whereas that of the alveolar air is 5.3 kPa (40 mmHg), there is a net movement of carbon dioxide out of the capillaries into the alveoli.",REFUTES
2916,If Senator Wong was really serious about her  science she would stop breathing because you inhale air that's got 385  parts per million carbon dioxide in it,"Thus at sea level, where the ambient atmospheric pressure is about 100 kPa, the moistened air that flows into the lungs from the trachea consists of water vapor (6.3 kPa), nitrogen (74.0 kPa), oxygen (19.7 kPa) and trace amounts of carbon dioxide and other gases (a total of 100 kPa).",REFUTES
2918,Temperature errors in the Great Lakes region are not incorporated in any of the global mean temperature records.,Geostatistical algorithms are often incorporated in GIS software applications.,NOT_ENOUGH_INFO
2918,Temperature errors in the Great Lakes region are not incorporated in any of the global mean temperature records.,It is characterized by high annual precipitation and the absence of any significant seasonal variation in temperature.,NOT_ENOUGH_INFO
2918,Temperature errors in the Great Lakes region are not incorporated in any of the global mean temperature records.,Selected climatic data for a global set of standard stations for vegetation.,NOT_ENOUGH_INFO
2918,Temperature errors in the Great Lakes region are not incorporated in any of the global mean temperature records.,"Temperature anomalies found in coastal locations are exceptional, with Røst and Værøy lacking a meteorological winter in spite of being north of the Arctic Circle.",NOT_ENOUGH_INFO
2918,Temperature errors in the Great Lakes region are not incorporated in any of the global mean temperature records.,"As a result, the modern global record of precipitation largely depends on satellite observations.",NOT_ENOUGH_INFO
2920,"""Global warming data apparently cooked by U.S. government-funded body  shows astounding temperature fraud with increases averaging 10 to 15  degrees Fahrenheit.","""A projected increase of 4.05 degrees Fahrenheit in average temperature is expected by 2065, and a projected increase of 9.37 degrees Fahrenheit in average temperature can be expected by the turn of the century if nothing is done to curb emissions.",REFUTES
2920,"""Global warming data apparently cooked by U.S. government-funded body  shows astounding temperature fraud with increases averaging 10 to 15  degrees Fahrenheit.","According to a 2006 paper from Lawrence Livermore National Laboratory, ""the earth would warm by 8 degrees Celsius (14.4 degrees Fahrenheit) if humans use the entire planet's available fossil fuels by the year 2300.""",REFUTES
2920,"""Global warming data apparently cooked by U.S. government-funded body  shows astounding temperature fraud with increases averaging 10 to 15  degrees Fahrenheit.","""Modeling of long-term fossil fuel consumption shows 14.5-degree hike in Earth's temperature"".",REFUTES
2920,"""Global warming data apparently cooked by U.S. government-funded body  shows astounding temperature fraud with increases averaging 10 to 15  degrees Fahrenheit.",Arrhenius calculated the temperature increase expected from doubling CO 2 to be around 5-6 °C.,REFUTES
2920,"""Global warming data apparently cooked by U.S. government-funded body  shows astounding temperature fraud with increases averaging 10 to 15  degrees Fahrenheit.","The 10th Emissions Gap Report issued by the United Nations Environment Programme (UNEP) predicts that if emissions continue to increase at the same rate as they have in 2010–2020, global temperatures would rise by as much as 4° by 2100.",REFUTES
2921,"The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""","NOAA warns of dangerous weather, charts seas, guides the use and protection of ocean and coastal resources, and conducts research to provide understanding and improve stewardship of the environment.",NOT_ENOUGH_INFO
2921,"The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""","Feds close 600 weather stations amid criticism they're situated to report warming"".",NOT_ENOUGH_INFO
2921,"The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""","In 2013, NOAA closed 600 weather stations.",NOT_ENOUGH_INFO
2921,"The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""",NOAA data is also relevant to the issues of global warming and ozone depletion.,NOT_ENOUGH_INFO
2921,"The tax-payer funded National Oceanic and Atmospheric Administration  (NOAA) has become mired in fresh global warming data scandal involving  numbers for the Great Lakes region that substantially ramp up averages.""","AOML's research spans hurricanes, coastal ecosystems, oceans and human health, climate studies, global carbon systems, and ocean observations.",NOT_ENOUGH_INFO
2922,Soares looks at short-term trends which are swamped by natural variations.,Phenotypic variation (due to underlying heritable genetic variation) is a fundamental prerequisite for evolution by natural selection.,NOT_ENOUGH_INFO
2922,Soares looks at short-term trends which are swamped by natural variations.,"Without phenotypic variation, there would be no evolution by natural selection.",NOT_ENOUGH_INFO
2922,Soares looks at short-term trends which are swamped by natural variations.,It has been argued that this definition is a natural consequence of the effect of sexual reproduction on the dynamics of natural selection.,NOT_ENOUGH_INFO
2922,Soares looks at short-term trends which are swamped by natural variations.,He established the idea of a taxonomic hierarchy of classification based upon observable characteristics and intended to reflect natural relationships.,NOT_ENOUGH_INFO
2922,Soares looks at short-term trends which are swamped by natural variations.,"Darwin argued that it was populations that evolved, not individuals, by natural selection from naturally occurring variation among individuals.",NOT_ENOUGH_INFO
2927,CO2 changes are closely related to temperature.,"These three changes are closely interrelated, because Venus's extreme temperature is due to the high pressure of its dense atmosphere, and the greenhouse effect.",SUPPORTS
2927,CO2 changes are closely related to temperature.,"Climate sensitivity is the globally averaged temperature change in response to changes in radiative forcing, which can occur, for instance, due to increased levels of carbon dioxide (CO 2).",SUPPORTS
2927,CO2 changes are closely related to temperature.,"A related concept is the transient climate response to cumulative carbon emissions, which is the globally averaged surface temperature change per unit of CO 2 emitted.",SUPPORTS
2927,CO2 changes are closely related to temperature.,"The sensitivity of temperature to atmospheric gasses, most notably CO 2, is often expressed in terms of the change in temperature per doubling of the concentration of the gas.",SUPPORTS
2927,CO2 changes are closely related to temperature.,"The transient climate response (TCR) is the amount of temperature increase that might occur at the time when CO2 doubles, having increased gradually by 1% each year.",SUPPORTS
2928,"Warmer seasons or triennial phases are followed by an atmosphere that is rich in CO2, reflecting the gas solving or exsolving from water, and not photosynthesis activity.","Additionally, and crucially to life on earth, photosynthesis by phytoplankton consumes dissolved CO 2 in the upper ocean and thereby promotes the absorption of CO 2 from the atmosphere.",SUPPORTS
2928,"Warmer seasons or triennial phases are followed by an atmosphere that is rich in CO2, reflecting the gas solving or exsolving from water, and not photosynthesis activity.","Higher atmospheric CO2 concentrations have led to an increase in dissolved CO2, which causes ocean acidification.",SUPPORTS
2928,"Warmer seasons or triennial phases are followed by an atmosphere that is rich in CO2, reflecting the gas solving or exsolving from water, and not photosynthesis activity.","Natural sources of carbon dioxide are more than 20 times greater than sources due to human activity, but over periods longer than a few years natural sources are closely balanced by natural sinks, mainly photosynthesis of carbon compounds by plants and marine plankton.",SUPPORTS
2928,"Warmer seasons or triennial phases are followed by an atmosphere that is rich in CO2, reflecting the gas solving or exsolving from water, and not photosynthesis activity.","This is the case for CO 2, which is reduced by photosynthesis of plants, and which, after dissolving in the oceans, reacts to form carbonic acid and bicarbonate and carbonate ions (see ocean acidification).",SUPPORTS
2928,"Warmer seasons or triennial phases are followed by an atmosphere that is rich in CO2, reflecting the gas solving or exsolving from water, and not photosynthesis activity.","Water also dissolves many gases, such as oxygen and carbon dioxide—the latter giving the fizz of carbonated beverages, sparkling wines and beers.",SUPPORTS
2935,"Claims have recently surfaced in the blogosphere that an increasing number of scientists are warning of an imminent global cooling, some even going so far as to call it a ""growing consensus"".","Scientists said that ""abrupt climate change initiated by Greenland ice sheet melting is not a realistic scenario for the 21st century"".",REFUTES
2935,"Claims have recently surfaced in the blogosphere that an increasing number of scientists are warning of an imminent global cooling, some even going so far as to call it a ""growing consensus"".",The current scientific consensus on climate change is that the Earth underwent global warming throughout the 20th century and continues to warm.,REFUTES
2935,"Claims have recently surfaced in the blogosphere that an increasing number of scientists are warning of an imminent global cooling, some even going so far as to call it a ""growing consensus"".","In the scientific literature, there is a strong consensus that global surface temperatures have increased in recent decades and that the trend is caused by human-induced emissions of greenhouse gases.",REFUTES
2935,"Claims have recently surfaced in the blogosphere that an increasing number of scientists are warning of an imminent global cooling, some even going so far as to call it a ""growing consensus"".","Despite increasing consensus on the science underpinning predictions of global climate change, doubts have been expressed recently about the need to mitigate the risks posed by global climate change.",REFUTES
2935,"Claims have recently surfaced in the blogosphere that an increasing number of scientists are warning of an imminent global cooling, some even going so far as to call it a ""growing consensus"".","In the scientific literature, there is an overwhelming consensus that global surface temperatures have increased in recent decades and that the trend is caused mainly by human-induced emissions of greenhouse gases.",REFUTES
2939,"""The climate of this planet oscillates between periods of approximately  30 years of warming followed by approximately 30 years of cooling.","Climate is the long-term average of weather, typically averaged over a period of 30 years.",NOT_ENOUGH_INFO
2939,"""The climate of this planet oscillates between periods of approximately  30 years of warming followed by approximately 30 years of cooling.",temperature) over a 30-year period.,NOT_ENOUGH_INFO
2939,"""The climate of this planet oscillates between periods of approximately  30 years of warming followed by approximately 30 years of cooling.",The transition from a warming climate into a cooling climate began at ~49 million years ago.,NOT_ENOUGH_INFO
2939,"""The climate of this planet oscillates between periods of approximately  30 years of warming followed by approximately 30 years of cooling.","An ice age is a long period of reduction in the temperature of the Earth's surface and atmosphere, resulting in the presence or expansion of continental and polar ice sheets and alpine glaciers.",NOT_ENOUGH_INFO
2939,"""The climate of this planet oscillates between periods of approximately  30 years of warming followed by approximately 30 years of cooling.","The climate of the Mesozoic was varied, alternating between warming and cooling periods.",NOT_ENOUGH_INFO
2940,"Rather than 100 years of unprecedented global warming as predicted by  IPCC, the global temperatures have leveled off and we seem to be heading  for cooler weather.""","Currently, surface temperatures are rising by about 0.2 °C per decade.",REFUTES
2940,"Rather than 100 years of unprecedented global warming as predicted by  IPCC, the global temperatures have leveled off and we seem to be heading  for cooler weather.""","They judge that global mean surface air temperature has increased by 0.3 to 0.6 °C over the last 100 years, broadly consistent with prediction of climate models, but also of the same magnitude as natural climate variability.",REFUTES
2940,"Rather than 100 years of unprecedented global warming as predicted by  IPCC, the global temperatures have leveled off and we seem to be heading  for cooler weather.""","""Robust findings"" of the Synthesis report include: ""Warming of the climate system is unequivocal, as is now evident from observations of increases in global average air and ocean temperatures, widespread melting of snow and ice and rising global average sea level"".",REFUTES
2940,"Rather than 100 years of unprecedented global warming as predicted by  IPCC, the global temperatures have leveled off and we seem to be heading  for cooler weather.""",Human-caused increases in greenhouse gases are responsible for most of the observed global average surface warming of roughly 0.8 °C (1.5 °F) over the past 140 years.,REFUTES
2940,"Rather than 100 years of unprecedented global warming as predicted by  IPCC, the global temperatures have leveled off and we seem to be heading  for cooler weather.""","On the basis of available data, climate scientists are now projecting an average global temperature rise over this century of 2.0 to 4.5°C.",REFUTES
2942,"It’s usually taken to be the fact that as carbon dioxide concentrations in the atmosphere increase, the 1 per cent of CO2 that’s the heavier carbon isotope ratio c13 declines in proportion.",The global mean CO 2 concentration is currently rising at a rate of approximately 2 ppm/year and accelerating.,NOT_ENOUGH_INFO
2942,"It’s usually taken to be the fact that as carbon dioxide concentrations in the atmosphere increase, the 1 per cent of CO2 that’s the heavier carbon isotope ratio c13 declines in proportion.","Increases in atmospheric concentrations of CO 2 and other long-lived greenhouse gases such as methane, nitrous oxide and ozone have correspondingly strengthened their absorption and emission of infrared radiation, causing the rise in average global temperature since the mid-20th century.",NOT_ENOUGH_INFO
2942,"It’s usually taken to be the fact that as carbon dioxide concentrations in the atmosphere increase, the 1 per cent of CO2 that’s the heavier carbon isotope ratio c13 declines in proportion.","As the concentration of carbon dioxide increases in the atmosphere, the increased uptake of carbon dioxide into the oceans is causing a measurable decrease in the pH of the oceans, which is referred to as ocean acidification.",NOT_ENOUGH_INFO
2942,"It’s usually taken to be the fact that as carbon dioxide concentrations in the atmosphere increase, the 1 per cent of CO2 that’s the heavier carbon isotope ratio c13 declines in proportion.",The start of the Eocene is marked by a brief period in which the concentration of the carbon isotope 13C in the atmosphere was exceptionally low in comparison with the more common isotope 12C.,NOT_ENOUGH_INFO
2942,"It’s usually taken to be the fact that as carbon dioxide concentrations in the atmosphere increase, the 1 per cent of CO2 that’s the heavier carbon isotope ratio c13 declines in proportion.",Measured atmospheric concentrations of carbon dioxide are currently 100 ppm higher than pre-industrial levels.,NOT_ENOUGH_INFO
2945,But that conclusion holds true only if there are no other sources of c12 increases which are not human caused.,"The reasoning in this argument is valid, because there is no way in which the premises, 1 and 2, could be true and the conclusion, 3, be false.",NOT_ENOUGH_INFO
2945,But that conclusion holds true only if there are no other sources of c12 increases which are not human caused.,"""It is likely that increases in GHG concentrations alone would have caused more warming than observed because volcanic and anthropogenic aerosols have offset some warming that would otherwise have taken place.""",NOT_ENOUGH_INFO
2945,But that conclusion holds true only if there are no other sources of c12 increases which are not human caused.,"According to this summary, the Fourth Assessment Report found that human actions are ""very likely"" the cause of global warming, meaning a 90% or greater probability.",NOT_ENOUGH_INFO
2945,But that conclusion holds true only if there are no other sources of c12 increases which are not human caused.,"The statement concludes with a call for ""reduction in anthropogenic (human-caused) sources of carbon dioxide and other greenhouse gas emissions contributing to global climate change and the conservation of CO 2- consuming photosynthesizers (i.e., plants).""",NOT_ENOUGH_INFO
2945,But that conclusion holds true only if there are no other sources of c12 increases which are not human caused.,"While ‘climate change’ can be due to natural forces or human activity, there is now substantial evidence to indicate that human activity – and specifically increased greenhouse gas (GHGs) emissions – is a key factor in the pace and extent of global temperature increases.",NOT_ENOUGH_INFO
2948,Various independent measurements of solar activity all confirm the sun has shown a slight cooling trend since 1978.,"Since 1978, output from the Sun has been measured by satellites significantly more accurately than was previously possible from the surface.",SUPPORTS
2948,Various independent measurements of solar activity all confirm the sun has shown a slight cooling trend since 1978.,"These measurements indicate that the Sun's total solar irradiance has not increased since 1978, so the warming during the past 30 years cannot be directly attributed to an increase in total solar energy reaching the Earth (see graph above, left).",SUPPORTS
2948,Various independent measurements of solar activity all confirm the sun has shown a slight cooling trend since 1978.,"In the three decades since 1978, the combination of solar and volcanic activity probably had a slight cooling influence on the climate.",SUPPORTS
2948,Various independent measurements of solar activity all confirm the sun has shown a slight cooling trend since 1978.,Multiple independently produced instrumental datasets confirm that the 2009–2018 decade was 0.93 ± 0.07 °C warmer than the pre-industrial baseline (1850–1900).,SUPPORTS
2948,Various independent measurements of solar activity all confirm the sun has shown a slight cooling trend since 1978.,"In the three decades following 1978, the combination of solar and volcanic activity is estimated to have had a slight cooling influence.",SUPPORTS
2951,The two most cited composites are PMOD and ACRIM.,"In mathematics, a Catalan pseudoprime is an odd composite number n satisfying the congruence ( − 1 ) n − 1 2 ⋅ C n − 1 2 ≡ 2 ( mod n ) , {\displaystyle (-1)^{\frac {n-1}{2}}\cdot C_{\frac {n-1}{2}}\equiv 2{\pmod {n}},} where Cm denotes the m-th Catalan number.",NOT_ENOUGH_INFO
2951,The two most cited composites are PMOD and ACRIM.,A Pell pseudoprime may be defined as a composite number n for which equation (1) above is true with P = 2 and Q = −1; the sequence Un then being the Pell sequence.,NOT_ENOUGH_INFO
2951,The two most cited composites are PMOD and ACRIM.,A Fibonacci pseudoprime is often defined as a composite number n not divisible by 5 for which congruence (1) holds with P = 1 and Q = −1 (but n is ).,NOT_ENOUGH_INFO
2951,The two most cited composites are PMOD and ACRIM.,In 2014 a new ACRIM composite was developed using the updated ACRIM3 record.,NOT_ENOUGH_INFO
2951,The two most cited composites are PMOD and ACRIM.,"Examples include the issue of the irradiance increase between cycle minima in 1986 and 1996, evident only in the ACRIM composite (and not the model) and the low irradiance levels in the PMOD composite during the 2008 minimum.",NOT_ENOUGH_INFO
2959,"Even if the warming were as big as the IPCC imagines, it would not be as dangerous as Mr. Brown suggests.","His study assumes that no efforts are made to reduce anthropogenic greenhouse gas emissions, leading to global warming of 3.3 °C above the pre-industrial level.",REFUTES
